ts,open,high,low,close,volume,datetime
1769317200000,2940.93,2943.94,2937.34,2942.75,150.09900178,2026-01-25 05:00:00+00:00
1769320800000,2942.71,2942.71,2930.27,2939.24,689.52633155,2026-01-25 06:00:00+00:00
1769324400000,2939.24,2939.24,2934.48,2934.9,199.34335006,2026-01-25 07:00:00+00:00
1769328000000,2934.9,2939.42,2918.0,2924.71,2249.28640046,2026-01-25 08:00:00+00:00
1769331600000,2924.7,2934.5,2922.19,2930.91,686.81077948,2026-01-25 09:00:00+00:00
1769335200000,2930.91,2942.86,2930.68,2940.85,360.15856882,2026-01-25 10:00:00+00:00
1769338800000,2940.85,2940.85,2927.93,2932.91,673.43849788,2026-01-25 11:00:00+00:00
1769342400000,2932.91,2939.01,2928.52,2937.9,562.72263948,2026-01-25 12:00:00+00:00
1769346000000,2937.91,2939.79,2931.47,2937.7,392.30157505,2026-01-25 13:00:00+00:00
1769349600000,2937.7,2937.7,2921.42,2928.91,1345.15092682,2026-01-25 14:00:00+00:00
1769353200000,2928.91,2931.11,2918.74,2922.79,287.33742482,2026-01-25 15:00:00+00:00
1769356800000,2922.8,2923.49,2873.36,2893.03,3851.27916218,2026-01-25 16:00:00+00:00
1769360400000,2893.03,2894.53,2875.96,2880.38,1652.30395177,2026-01-25 17:00:00+00:00
1769364000000,2880.39,2884.12,2822.53,2845.42,6971.24101824,2026-01-25 18:00:00+00:00
1769367600000,2844.13,2850.13,2794.97,2809.99,2377.30033213,2026-01-25 19:00:00+00:00
1769371200000,2809.99,2820.56,2784.51,2806.79,2842.38274593,2026-01-25 20:00:00+00:00
1769374800000,2806.71,2822.47,2799.53,2815.2,1907.02495078,2026-01-25 21:00:00+00:00
1769378400000,2815.21,2816.13,2786.67,2802.58,1016.97281735,2026-01-25 22:00:00+00:00
1769382000000,2804.06,2818.15,2784.3,2814.76,866.79918182,2026-01-25 23:00:00+00:00
1769385600000,2814.54,2843.63,2809.92,2838.56,1982.66775921,2026-01-26 00:00:00+00:00
1769389200000,2838.57,2894.36,2835.66,2878.53,1048.0555055,2026-01-26 01:00:00+00:00
1769392800000,2878.92,2881.6,2860.0,2861.0,1628.21789034,2026-01-26 02:00:00+00:00
1769396400000,2861.0,2867.39,2837.82,2845.66,859.99687055,2026-01-26 03:00:00+00:00
1769400000000,2845.67,2871.2,2845.67,2862.06,811.87853155,2026-01-26 04:00:00+00:00
1769403600000,2862.07,2868.87,2856.91,2866.26,388.2682492,2026-01-26 05:00:00+00:00
1769407200000,2866.26,2888.26,2863.74,2888.04,360.04299649,2026-01-26 06:00:00+00:00
