ts,open,high,low,close,volume,datetime
1770613200000,2088.77,2091.09,2082.65,2091.0,86.72612793,2026-02-09 05:00:00+00:00
1770615000000,2091.12,2094.12,2086.97,2093.47,172.80058377,2026-02-09 05:30:00+00:00
1770616800000,2094.2,2094.47,2070.98,2074.0,412.32819104,2026-02-09 06:00:00+00:00
1770618600000,2072.85,2082.2,2072.85,2079.79,145.9728445,2026-02-09 06:30:00+00:00
1770620400000,2080.02,2085.66,2073.35,2079.49,143.19154824,2026-02-09 07:00:00+00:00
1770622200000,2079.57,2079.57,2063.18,2064.33,495.76749401,2026-02-09 07:30:00+00:00
1770624000000,2064.25,2068.0,2047.89,2051.57,714.05709142,2026-02-09 08:00:00+00:00
1770625800000,2051.07,2054.82,2033.01,2048.99,809.85975077,2026-02-09 08:30:00+00:00
1770627600000,2048.24,2055.27,2043.38,2045.85,246.01078808,2026-02-09 09:00:00+00:00
1770629400000,2044.72,2047.51,2033.01,2040.35,159.85294335,2026-02-09 09:30:00+00:00
1770631200000,2040.35,2044.92,2023.28,2026.24,995.86694145,2026-02-09 10:00:00+00:00
1770633000000,2026.01,2026.35,2012.09,2020.79,828.18472509,2026-02-09 10:30:00+00:00
1770634800000,2020.71,2034.16,2019.5,2025.92,442.75470753,2026-02-09 11:00:00+00:00
1770636600000,2028.26,2031.14,2019.11,2024.87,310.30657621,2026-02-09 11:30:00+00:00
1770638400000,2026.01,2036.22,2025.58,2030.62,123.03904991,2026-02-09 12:00:00+00:00
1770640200000,2030.62,2037.24,2028.35,2033.92,112.60116909,2026-02-09 12:30:00+00:00
1770642000000,2033.96,2047.32,2029.23,2045.26,381.84771755,2026-02-09 13:00:00+00:00
1770643800000,2045.08,2045.08,2021.44,2021.44,263.54612547,2026-02-09 13:30:00+00:00
1770645600000,2021.06,2025.97,2008.0,2024.47,700.73797974,2026-02-09 14:00:00+00:00
1770647400000,2022.9,2047.79,2012.53,2043.4,732.93349936,2026-02-09 14:30:00+00:00
1770649200000,2043.12,2072.37,2029.27,2036.25,3546.41233456,2026-02-09 15:00:00+00:00
1770651000000,2035.78,2065.1,2034.56,2059.82,390.70547126,2026-02-09 15:30:00+00:00
1770652800000,2060.48,2062.44,2046.83,2059.23,154.95457605,2026-02-09 16:00:00+00:00
1770654600000,2059.39,2107.33,2050.61,2089.99,1168.71561696,2026-02-09 16:30:00+00:00
1770656400000,2090.16,2097.78,2077.23,2082.25,1578.8186921,2026-02-09 17:00:00+00:00
1770658200000,2084.19,2134.62,2083.21,2125.97,1552.54848795,2026-02-09 17:30:00+00:00
1770660000000,2126.06,2141.05,2108.32,2114.85,1141.27960456,2026-02-09 18:00:00+00:00
1770661800000,2115.86,2135.05,2113.19,2128.37,693.74596196,2026-02-09 18:30:00+00:00
1770663600000,2129.11,2129.78,2119.0,2125.37,716.43064823,2026-02-09 19:00:00+00:00
1770665400000,2126.02,2168.59,2124.67,2129.24,4846.47655862,2026-02-09 19:30:00+00:00
1770667200000,2130.39,2146.04,2117.26,2118.81,2069.70383715,2026-02-09 20:00:00+00:00
1770669000000,2118.32,2130.78,2118.31,2124.57,447.42970826,2026-02-09 20:30:00+00:00
1770670800000,2123.8,2125.85,2110.0,2112.53,615.66977822,2026-02-09 21:00:00+00:00
1770672600000,2112.05,2128.14,2088.26,2122.66,1525.57014594,2026-02-09 21:30:00+00:00
1770674400000,2121.17,2123.75,2112.73,2116.68,482.0109117,2026-02-09 22:00:00+00:00
1770676200000,2117.86,2119.91,2110.47,2114.2,671.35606324,2026-02-09 22:30:00+00:00
1770678000000,2113.94,2121.01,2105.0,2107.41,247.24724792,2026-02-09 23:00:00+00:00
1770679800000,2108.86,2111.44,2101.0,2103.7,308.17191078,2026-02-09 23:30:00+00:00
1770681600000,2103.9,2111.54,2099.71,2103.17,119.75782577,2026-02-10 00:00:00+00:00
1770683400000,2103.08,2106.62,2095.58,2096.53,108.59003636,2026-02-10 00:30:00+00:00
1770685200000,2095.83,2118.0,2095.04,2115.56,209.22393011,2026-02-10 01:00:00+00:00
1770687000000,2115.47,2123.64,2109.29,2115.04,128.60428105,2026-02-10 01:30:00+00:00
1770688800000,2115.73,2120.58,2109.0,2109.04,82.293376,2026-02-10 02:00:00+00:00
1770690600000,2109.0,2110.26,2102.07,2106.28,54.21077489,2026-02-10 02:30:00+00:00
1770692400000,2107.09,2108.97,2067.58,2069.93,1815.47708348,2026-02-10 03:00:00+00:00
1770694200000,2070.4,2070.4,2051.86,2063.54,765.55294291,2026-02-10 03:30:00+00:00
1770696000000,2063.6,2072.68,2063.01,2068.22,161.44141671,2026-02-10 04:00:00+00:00
1770697800000,2068.82,2071.76,2061.46,2069.32,83.32493153,2026-02-10 04:30:00+00:00
1770699600000,2069.32,2070.23,2061.48,2061.97,75.25994034,2026-02-10 05:00:00+00:00
1770701400000,2061.38,2069.78,2043.85,2051.53,527.16552045,2026-02-10 05:30:00+00:00
1770703200000,2051.74,2056.06,2038.51,2039.58,531.93841802,2026-02-10 06:00:00+00:00
1770705000000,2040.59,2043.49,1997.08,2007.77,6019.32981681,2026-02-10 06:30:00+00:00
1770706800000,2007.78,2017.36,1998.93,2012.46,597.61022539,2026-02-10 07:00:00+00:00
1770708600000,2012.45,2013.9,2004.98,2005.87,414.15053009,2026-02-10 07:30:00+00:00
1770710400000,2005.95,2014.8,1993.9,2010.18,794.86709482,2026-02-10 08:00:00+00:00
1770712200000,2009.64,2016.06,2000.0,2012.5,469.00089478,2026-02-10 08:30:00+00:00
1770714000000,2012.7,2027.86,2012.05,2021.36,334.08857167,2026-02-10 09:00:00+00:00
1770715800000,2020.69,2021.94,2008.76,2014.43,337.86004859,2026-02-10 09:30:00+00:00
1770717600000,2015.14,2020.21,2008.18,2016.49,767.97583413,2026-02-10 10:00:00+00:00
1770719400000,2016.33,2016.33,2011.68,2012.75,102.72624464,2026-02-10 10:30:00+00:00
1770721200000,2012.76,2015.34,2008.84,2015.25,333.51889934,2026-02-10 11:00:00+00:00
1770723000000,2014.73,2020.74,2000.26,2001.82,844.61098377,2026-02-10 11:30:00+00:00
