ts,open,high,low,close,volume,datetime
1771694700000,68239.3,68300.0,68206.6,68280.9,6.15481022,2026-02-21 17:25:00+00:00
1771695000000,68280.9,68280.9,68260.1,68276.3,0.99834175,2026-02-21 17:30:00+00:00
1771695300000,68276.3,68338.4,68274.6,68338.1,0.60719389,2026-02-21 17:35:00+00:00
1771695600000,68338.1,68445.5,68338.0,68423.5,1.69010482,2026-02-21 17:40:00+00:00
1771695900000,68423.4,68438.1,68392.0,68403.0,0.3359684,2026-02-21 17:45:00+00:00
1771696200000,68415.6,68423.8,68402.9,68423.8,0.4752932,2026-02-21 17:50:00+00:00
1771696500000,68423.8,68423.8,68400.0,68400.1,0.41990801,2026-02-21 17:55:00+00:00
1771696800000,68400.1,68423.1,68400.0,68400.1,0.24647874,2026-02-21 18:00:00+00:00
1771697100000,68400.1,68417.9,68383.0,68383.0,0.38832457,2026-02-21 18:05:00+00:00
1771697400000,68383.0,68418.6,68382.9,68402.1,3.41391067,2026-02-21 18:10:00+00:00
1771697700000,68402.1,68492.9,68402.0,68492.9,1.71672342,2026-02-21 18:15:00+00:00
1771698000000,68492.9,68517.5,68420.1,68517.5,3.5974673,2026-02-21 18:20:00+00:00
1771698300000,68517.5,68517.5,68480.0,68480.1,5.08980521,2026-02-21 18:25:00+00:00
1771698600000,68480.1,68517.5,68480.0,68493.9,0.6398649,2026-02-21 18:30:00+00:00
1771698900000,68493.9,68525.7,68493.8,68520.9,20.65300951,2026-02-21 18:35:00+00:00
1771699200000,68520.9,68553.3,68517.3,68529.5,2.53036924,2026-02-21 18:40:00+00:00
1771699500000,68530.1,68599.8,68480.0,68590.9,2.41860452,2026-02-21 18:45:00+00:00
1771699800000,68590.8,68600.0,68580.0,68586.3,2.427224,2026-02-21 18:50:00+00:00
1771700100000,68586.3,68600.0,68540.0,68543.0,21.57676788,2026-02-21 18:55:00+00:00
1771700400000,68543.0,68547.8,68520.1,68547.8,11.8137673,2026-02-21 19:00:00+00:00
1771700700000,68550.1,68600.0,68550.0,68600.0,12.74004537,2026-02-21 19:05:00+00:00
1771701000000,68599.9,68600.0,68575.5,68578.6,115.13002677,2026-02-21 19:10:00+00:00
