ts,open,high,low,close,volume,datetime
1771262100000,2.02791,2.0286,2.02031,2.0286,766.69356158,2026-02-16 17:15:00+00:00
1771263000000,2.03156,2.03427,2.0287,2.03034,3443.51885042,2026-02-16 17:30:00+00:00
1771263900000,2.0287,2.0287,2.022,2.02303,854.12728477,2026-02-16 17:45:00+00:00
1771264800000,2.02673,2.02673,2.02285,2.02317,696.21484828,2026-02-16 18:00:00+00:00
1771265700000,2.01879,2.02344,2.01879,2.02236,692.19574808,2026-02-16 18:15:00+00:00
1771266600000,2.01914,2.01988,2.01335,2.01526,398.70744533,2026-02-16 18:30:00+00:00
1771267500000,2.01088,2.01208,2.00704,2.00704,639.86242,2026-02-16 18:45:00+00:00
1771268400000,2.00903,2.018,2.00893,2.01607,350.60906,2026-02-16 19:00:00+00:00
1771269300000,2.01267,2.01642,2.01196,2.01594,791.79993804,2026-02-16 19:15:00+00:00
1771270200000,2.01424,2.01862,2.01368,2.01862,744.07248993,2026-02-16 19:30:00+00:00
1771271100000,2.01732,2.01736,2.01268,2.01268,7991.79455891,2026-02-16 19:45:00+00:00
1771272000000,2.01239,2.01239,2.00558,2.00704,1276.76960642,2026-02-16 20:00:00+00:00
1771272900000,2.00892,2.01548,2.00444,2.01512,2152.2069226,2026-02-16 20:15:00+00:00
1771273800000,2.01539,2.0154,2.01268,2.01396,787.59397995,2026-02-16 20:30:00+00:00
1771274700000,2.01889,2.02903,2.01888,2.02507,3303.23927824,2026-02-16 20:45:00+00:00
1771275600000,2.02003,2.0246,2.01985,2.0246,208.82085,2026-02-16 21:00:00+00:00
1771276500000,2.02455,2.02636,2.02259,2.02259,1008.51037599,2026-02-16 21:15:00+00:00
1771277400000,2.02313,2.02359,2.02099,2.02217,284.91708342,2026-02-16 21:30:00+00:00
1771278300000,2.02506,2.03417,2.02458,2.03417,453.94080395,2026-02-16 21:45:00+00:00
1771279200000,2.03186,2.03449,2.02631,2.02706,1424.59108,2026-02-16 22:00:00+00:00
1771280100000,2.02759,2.02821,2.02567,2.02567,217.85287,2026-02-16 22:15:00+00:00
1771281000000,2.02461,2.02668,2.02461,2.02631,155.82621,2026-02-16 22:30:00+00:00
1771281900000,2.02564,2.02618,2.02302,2.02521,1879.48919784,2026-02-16 22:45:00+00:00
1771282800000,2.0238,2.0309,2.02303,2.0309,8670.61132613,2026-02-16 23:00:00+00:00
1771283700000,2.03259,2.03279,2.02432,2.02452,3529.23586303,2026-02-16 23:15:00+00:00
1771284600000,2.02608,2.02759,2.02533,2.02632,1466.75658456,2026-02-16 23:30:00+00:00
1771285500000,2.0275,2.02991,2.0275,2.02991,61.68768961,2026-02-16 23:45:00+00:00
1771286400000,2.02884,2.03011,2.02485,2.02993,438.39753902,2026-02-17 00:00:00+00:00
1771287300000,2.02764,2.02768,2.02423,2.02595,268.367,2026-02-17 00:15:00+00:00
1771288200000,2.02422,2.029,2.02322,2.02889,857.99916202,2026-02-17 00:30:00+00:00
1771289100000,2.03069,2.03445,2.02366,2.02416,1287.99498742,2026-02-17 00:45:00+00:00
1771290000000,2.0274,2.03388,2.02642,2.03103,356.77552101,2026-02-17 01:00:00+00:00
1771290900000,2.03171,2.03171,2.02592,2.02592,4276.44818648,2026-02-17 01:15:00+00:00
1771291800000,2.02421,2.03276,2.02405,2.03186,233.75774,2026-02-17 01:30:00+00:00
1771292700000,2.03041,2.03105,2.01952,2.01952,1151.05382,2026-02-17 01:45:00+00:00
1771293600000,2.01805,2.03095,2.01124,2.03095,603.44662882,2026-02-17 02:00:00+00:00
1771294500000,2.03402,2.03454,2.02882,2.02882,1469.78111367,2026-02-17 02:15:00+00:00
1771295400000,2.02936,2.0334,2.02936,2.0334,5057.88337458,2026-02-17 02:30:00+00:00
1771296300000,2.03479,2.03493,2.03229,2.03343,804.48462393,2026-02-17 02:45:00+00:00
1771297200000,2.02918,2.03134,2.02523,2.02523,327.11477321,2026-02-17 03:00:00+00:00
1771298100000,2.02667,2.03342,2.02519,2.02911,715.63235646,2026-02-17 03:15:00+00:00
1771299000000,2.02869,2.02869,2.02559,2.02838,4948.41914373,2026-02-17 03:30:00+00:00
1771299900000,2.0306,2.03069,2.0242,2.0242,253.70855,2026-02-17 03:45:00+00:00
1771300800000,2.02267,2.02324,2.016,2.02324,1680.95449,2026-02-17 04:00:00+00:00
1771301700000,2.02144,2.02396,2.02073,2.02324,2424.27845717,2026-02-17 04:15:00+00:00
